delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,eye_label,score_label
10751207.279925002,18180329.787055004,19226933.735775,18539596.858650003,7418419.974460001,4303.882142857144,187.54243330048087,4624.1,4003.08,0.964251352474001,7418419.974460001,0.9455657379848584,1.350086144251349,0.4956148916729665,0,0,1,1,0,2,0,0
10693145.385450002,18098084.056,19202784.377,18470001.53505,7390576.973020001,4296.3721428571425,188.1094594788049,4620.0,3997.44,0.961839760965673,7390576.973020001,0.9424718676566464,1.3467098312598347,0.49516277531782976,0,0,1,1,0,2,0,0
10683984.956415,18077040.200875,19158634.628275,18473594.82371667,7392014.544486669,4294.615,187.20154462694555,4612.31,3998.46,0.964243808713368,7392014.544486669,0.9435453283395944,1.3500758206447863,0.4961262259507674,0,0,1,1,0,2,0,0
10718644.406235002,18124495.643015005,19164848.840175003,18533611.657033335,7416025.482813335,4299.78,186.16083679749306,4611.28,4004.1,0.9670627622264685,7416025.482813335,0.9457155542505472,1.3540225313672947,0.4970216536090563,0,0,1,1,0,2,0,0
10705707.521385,18114912.40123,19203178.53025,18550595.766083334,7422820.305433334,4301.134285714285,187.29010746182303,4618.46,4002.05,0.9660169402091615,7422820.305433334,0.9433288542671912,1.3525581731482852,0.49709391083653526,0,0,1,1,0,2,0,0
10697083.00707,18102631.057515003,19199268.573775,18548137.98716667,7421836.988866668,4300.365,188.19463077774407,4619.49,3998.97,0.9660856566432588,7421836.988866668,0.9428812867507422,1.3526543928608483,0.4972437910804793,0,0,1,1,0,2,0,0
10736083.639574999,18151712.51829,19184671.660949998,18585489.705283333,7436780.241113334,4303.955714285714,186.89736269309049,4625.13,4005.13,0.9687676721156894,7436780.241113334,0.9461570590877763,1.3564094505387394,0.49778493857519424,0,0,1,1,0,2,0,0
10764963.646514999,18198571.845625,19226434.918025,18614930.955916665,7448558.793366667,4308.426428571429,186.35865036487127,4628.21,4009.74,0.9681946255394438,7448558.793366667,0.9465390709830811,1.3556069994467443,0.49739285482231094,0,0,1,1,0,2,0,0
10756517.209784998,18197800.98512,19278890.1937,18627711.779183332,7453671.994673333,4310.257142857143,188.13241083375942,4629.23,4005.13,0.9662232416920749,7453671.994673333,0.9439236803716935,1.352846741270317,0.4970479301467871,0,0,1,1,0,2,0,0
10758998.268405,18205871.36687,19302701.711650003,18655776.577566665,7464899.811026666,4312.527857142857,189.2787388701258,4632.82,4003.08,0.9664852545644501,7464899.811026666,0.9431773665072511,1.3532134920173915,0.4973736681081519,0,0,1,1,0,2,0,0
10759044.666435,18204686.983085003,19296470.472525,18643826.243666667,7460118.855466668,4311.758571428571,188.62966343216186,4632.31,4005.13,0.9661780515877991,7460118.855466668,0.9434205602006097,1.352783408566852,0.49715335495270524,0,0,1,1,0,2,0,0
10728593.79393,18153753.96277,19244811.187649995,18576189.96205,7433059.67782,4305.019285714286,188.16186874467894,4624.62,4002.05,0.9652570649261534,7433059.67782,0.9433064209234174,1.3514941449027886,0.4967086273854249,0,0,1,1,0,2,0,0
10716060.84687,18129688.50406,19208036.874500003,18554763.978833336,7424487.847533335,4302.087142857143,187.0416360228986,4618.97,4001.54,0.9659896063332273,7424487.847533335,0.9438595220590956,1.3525198850932327,0.4969441440449214,0,0,1,1,0,2,0,0
10727551.385489998,18148573.38197,19225857.67325,18574605.78203333,7432426.004813333,4304.358571428572,185.74880537424508,4620.0,4007.18,0.9661262502674325,7432426.004813333,0.9439669059456406,1.3527111366808013,0.4969869843527307,0,0,1,1,0,2,0,0
10696490.689904999,18105824.303175,19219183.583175,18522997.0825,7411778.9350000005,4299.815714285714,186.47908441562512,4620.51,4004.1,0.9637764789714885,7411778.9350000005,0.9420704175501187,1.349421316741189,0.4962623755874272,0,0,1,1,0,2,0,0
10654409.197950002,18048542.407315005,19213317.383575004,18458486.22455,7385970.028820001,4293.992857142857,188.2885957182512,4618.97,3992.31,0.9607131270484686,7385970.028820001,0.9393766858160228,1.3451324275454095,0.4953721131510012,0,0,1,1,0,2,0,0
10687485.670890002,18101916.366750006,19259677.361150004,18485983.753816664,7396970.938526666,4298.719285714286,188.7347868784693,4625.64,3993.85,0.9598283194039913,7396970.938526666,0.9398867918350318,1.343893472719966,0.4947857387574889,0,0,1,1,0,2,0,0
10735106.62245,18164712.051395,19256182.773975,18552498.69955,7423581.58282,4304.58,188.10618327347538,4627.18,4007.18,0.9634567202292553,7423581.58282,0.9433184273647381,1.3489735004736083,0.4957791305132444,0,0,1,1,0,2,0,0
10718756.265645001,18130380.86411,19193529.216250002,18566147.939916667,7429042.252966667,4302.307142857143,187.37378382064367,4618.97,4009.23,0.9673128756433634,7429042.252966667,0.9446090221260173,1.3543726065174833,0.497433090475849,0,0,1,1,0,2,0,0
10702784.500829998,18107248.986670002,19184348.26115,18556343.211233333,7425119.694493334,4300.658571428571,186.71041599443856,4618.46,4002.56,0.9672647180207108,7425119.694493334,0.9438553105991012,1.3543052154833988,0.49760119117229834,0,0,1,1,0,2,0,0
10715450.689274998,18132200.018495,19224662.163974997,18578658.869433332,7434047.495773333,4303.772857142858,187.55732812847887,4623.59,4003.59,0.9663971575139993,7434047.495773333,0.9431739223210852,1.3530904284992016,0.49732921300202293,0,0,1,1,0,2,0,0
10716412.477875,18135853.19951,19236516.14505,18591076.29038333,7439015.285153333,4304.8,188.42005030554168,4623.08,4007.69,0.9664471544742929,7439015.285153333,0.9427826256458518,1.353160384097588,0.49745511500701767,0,0,1,1,0,2,0,0
10700248.500674998,18105867.217929997,19194346.085149996,18555567.0825,7424809.141000001,4300.806428571429,186.82951271937517,4618.97,4005.13,0.9667204602950676,7424809.141000001,0.9432916931687994,1.3535431792385346,0.49746544159755013,0,0,1,1,0,2,0,0
10687052.620635,18077570.57981,19140835.42815,18484327.87693333,7396308.534773331,4294.797857142858,185.60433589372582,4607.18,3996.92,0.9657012070511759,7396308.534773331,0.9444504471953601,1.3521163435553727,0.49664480184829896,0,0,1,1,0,2,0,0
10665460.585530002,18046147.19099,19127665.384749997,18441180.385633335,7379046.512253334,4290.9514285714295,186.91406542874736,4605.64,3991.79,0.9641103613374091,7379046.512253334,0.943457909158992,1.349889094069532,0.4960798774153109,0,0,1,1,0,2,0,0
10659123.402015,18047701.147750005,19177683.05865,18456347.022316664,7385114.141926666,4292.929999999999,189.0134651288102,4613.33,3991.28,0.9623866952995169,7385114.141926666,0.9410782883706454,1.3474756614348322,0.49580004117574816,0,0,1,1,0,2,0,0
10677104.324069997,18088716.816565,19262888.589025,18462108.27986667,7387419.003946668,4296.996428571429,190.18848337550162,4629.74,3991.28,0.9584288563234733,7387419.003946668,0.939044875485086,1.3419341115090975,0.4942788423520655,0,0,1,1,0,2,0,0
10681802.15535,18104524.924425002,19310610.253125,18430788.973533332,7374889.127413333,4297.252142857143,190.8487644774025,4640.0,3989.74,0.9544384528474318,7374889.127413333,0.9375428682526614,1.336347104658137,0.4926024959169936,0,0,1,1,0,2,0,0
10679215.89117,18088697.900995,19248716.897175,18448414.52155,7381940.629620001,4296.007142857143,189.10392552503916,4629.23,3994.87,0.9584230793199826,7381940.629620001,0.9397352559977032,1.341926076899162,0.4940999429466046,0,0,1,1,0,2,0,0
10691854.971210001,18084009.306585003,19141013.391525,18498794.439366665,7402096.135746666,4295.750714285714,186.55036732606496,4611.28,4001.54,0.9664480171962236,7402096.135746666,0.9447780499746713,1.353161927496484,0.4969451486810079,0,0,1,1,0,2,0,0
10691803.36797,18076658.223435,19104601.997375,18483622.73018333,7396026.375073332,4293.772857142856,186.70806243317682,4610.26,3996.41,0.967495828111051,7396026.375073332,0.9461939184034199,1.354629063134171,0.49712200771069415,0,0,1,1,0,2,0,0
10657560.644189999,18034247.924575,19120835.328275,18437731.6765,7377666.772600001,4290.072142857142,187.85819002559856,4610.77,3992.82,0.9642743823662442,7377666.772600001,0.9431725975855174,1.3501187581969314,0.4962371245685536,0,0,1,1,0,2,0,0
10642115.451284999,18011895.513745,19112041.226824995,18471567.24195,7391203.409780001,4290.6221428571425,187.62947568388122,4609.23,4001.54,0.9664884573408615,7391203.409780001,0.9424370374663691,1.353218651256809,0.4975648830303953,0,0,1,1,0,2,0,0
10668546.902684998,18046674.94917,19109728.72795,18519148.335449997,7410239.181179999,4294.432857142857,186.56692389551986,4611.28,4007.69,0.9690953021411977,7410239.181179999,0.944371069107532,1.3568684247570806,0.49841067764190367,0,0,1,1,0,2,0,0
10667819.472584998,18056327.768985,19162842.361025,18490332.284033332,7398710.759613333,4294.724285714285,186.50277055446065,4618.97,4003.08,0.9649055153550478,7398710.759613333,0.9422572825474228,1.3510022446513794,0.4967959312215828,0,0,1,1,0,2,0,0
10647790.762725,18035486.93067,19192162.90185,18453593.014783334,7384012.486913335,4292.71,187.55064653123893,4620.0,4000.0,0.9615171103515158,7384012.486913335,0.93973185945241,1.346258138482388,0.4956958899581893,0,0,1,1,0,2,0,0
10664594.895824997,18049880.741655,19152104.402775,18500723.79321667,7402868.08028667,4294.687857142858,186.93899154455153,4611.79,4007.69,0.9659890842353118,7402868.08028667,0.9424489529745234,1.3525193539436193,0.4973047465448538,0,0,1,1,0,2,0,0
10689806.607104998,18084532.97864,19157287.512500003,18578319.09336667,7433911.687346669,4300.219285714285,184.7854581656517,4610.77,4020.0,0.9697781630746771,7433911.687346669,0.9440027961598959,1.3578243143106339,0.49885636223895224,0,0,1,1,0,2,0,0
10685153.91732,18089275.85986,19212019.8505,18634921.397066668,7456556.610826667,4304.615714285715,184.37867976819135,4618.97,4029.23,0.969961593943529,7456556.610826667,0.9415603356972526,1.3580809415628905,0.4995783937846035,0,0,1,1,0,2,0,0
10701167.41275,18099954.78994,19158657.864699997,18728745.03245,7494092.575980001,4308.425,183.78053871592132,4616.92,4044.62,0.977560388870293,7494092.575980001,0.9447402275129297,1.3687199695102052,0.5026688783624669,0,0,1,1,0,2,0,0
10741753.987064999,18128792.52027,19032269.35425,18866800.365166668,7549324.352066668,4313.480714285714,180.46579412589466,4628.21,4056.92,0.9913058718324953,7549324.352066668,0.952529211458475,1.3879650516470388,0.5077034781425996,0,0,1,1,0,2,0,0
10749378.229589999,18140412.116655,19039539.052675,18964943.237833336,7588588.321133334,4319.010714285714,180.5522217082236,4630.77,4053.33,0.9960820577306897,7588588.321133334,0.9527758033672235,1.394652017861461,0.5100852110176287,0,0,1,1,0,2,0,0
10735084.85085,18134288.208105,19104208.701525,19006028.262816668,7605025.100126667,4322.271428571429,183.57802750785146,4638.46,4057.44,0.9948607953229966,7605025.100126667,0.949230009545304,1.3929419312100433,0.5103865580004422,0,0,1,1,0,2,0,0
10731856.112745,18121159.038205,19060087.772724997,19041433.512916666,7619189.662166667,4322.417857142857,182.93514507210202,4643.08,4062.56,0.9990212920301436,7619189.662166667,0.9507384884205752,1.3987670724808157,0.5121246635365286,0,0,1,1,0,2,0,0
10731876.399254998,18117094.387764998,19039629.277125,19116240.759600002,7649117.791840001,4325.5314285714285,181.0079662752501,4642.05,4069.74,1.0040237906609895,7649117.791840001,0.9515465938998442,1.4057709927995086,0.5144759514322502,0,0,1,1,0,2,0,0
10732352.295149997,18128191.776769996,19091943.582849994,19202297.68863333,7683546.409453332,4331.465714285715,182.8821806016995,4649.23,4073.33,1.0057801399476929,7683546.409453332,0.9495204979053746,1.4082298107268871,0.5159115490338955,0,0,1,1,0,2,0,0
10743204.167340001,18136944.817165002,19063362.970225,19251505.30165,7703232.73566,4333.48,184.61544216482613,4659.49,4067.18,1.0098693148589706,7703232.73566,0.9514032149255136,1.4139550340309366,0.5175093015809744,0,0,1,1,0,2,0,0
10763935.08087,18159132.313495003,19036094.361674998,19302853.542066667,7723775.570826667,4336.300714285715,183.61674349673808,4668.21,4062.56,1.0140133356833805,7723775.570826667,0.9539316189802821,1.4197570467660694,0.5189605029333492,0,0,1,1,0,2,0,0
10816690.025565002,18249005.539650004,19133760.86115,19409512.205883335,7766446.317353334,4347.691428571429,183.12620628006957,4681.54,4070.26,1.0144117691620271,7766446.317353334,0.9537594659031517,1.4203145278362117,0.5192101621849861,0,0,1,1,0,2,0,0
10868216.261309998,18328792.347285,19189186.661025,19480825.65335,7794976.46634,4355.7871428571425,184.416602383554,4695.9,4073.85,1.0151980903347162,7794976.46634,0.9551625439399944,1.4214152273107146,0.5192397396734669,0,0,1,1,0,2,0,0
10866192.911954999,18318559.389025,19151510.865425,19465842.310333338,7788982.052133335,4353.662857142857,185.36827669836734,4700.51,4068.72,1.0164128797522078,7788982.052133335,0.9565072707707506,1.4231161475447605,0.5195037580166006,0,0,1,1,0,2,0,0
10852530.778469998,18295996.881985,19129779.220125,19472754.47755,7791747.43202,4352.564285714286,184.8603483990119,4697.44,4070.26,1.0179288664797117,7791747.43202,0.9564144296415196,1.4252387126813073,0.520303291090646,0,0,1,1,0,2,0,0
10853911.019295001,18292085.275695004,19101019.583175004,19507765.007900003,7805754.003160002,4353.407142857142,185.1491010521201,4700.51,4076.41,1.0212944352500564,7805754.003160002,0.9576496791724406,1.4299508406932109,0.5216941754777031,0,0,1,1,0,2,0,0
10861235.540519997,18296236.041695,19072943.271674998,19530412.13785,7814814.24014,4353.882857142858,187.90951060963096,4714.87,4073.85,1.023985226593389,7814814.24014,0.9592770125241008,1.433718225261994,0.5226342268336052,0,0,1,1,0,2,0,0
10879687.53819,18321912.905070003,19078314.27075,19581459.777349997,7835236.679939999,4357.472142857143,190.37131777429713,4728.21,4069.74,1.026372639608436,7835236.679939999,0.9603528197016528,1.4370607417513082,0.5235652629941585,0,0,1,1,0,2,0,0
10880903.733059999,18319809.31005,19059688.32985,19602941.689466666,7843830.931786667,4357.984285714286,190.3724156832108,4729.23,4071.28,1.0285027409794962,7843830.931786667,0.961180948659994,1.4400430975708354,0.5244303141340608,0,0,1,1,0,2,0,0
10859213.29302,18283039.128315,19020440.354775,19578478.8949,7834044.069960001,4354.285000000001,190.9038685064142,4731.28,4070.77,1.0293388864671515,7834044.069960001,0.9612311170137637,1.4412138969209916,0.5248432362395197,0,0,1,1,0,2,0,0
10864495.145444999,18292765.73135,19033861.02045,19621149.295916665,7851114.949366666,4356.997142857143,193.5329528023798,4744.62,4068.72,1.0308549208610198,7851114.949366666,0.9610643742588681,1.4433363895935598,0.5256609290302384,0,0,1,1,0,2,0,0
10888191.697995001,18334610.864850003,19085109.67095,19655979.06413333,7865049.163653333,4361.647857142857,194.32103515201595,4753.85,4073.85,1.0299117690715311,7865049.163653333,0.9606762120291449,1.4420157233718065,0.5252839621110382,0,0,1,1,0,2,0,0
10879013.61318,18320572.456510004,19076104.86135,19604087.1688,7844288.919520001,4358.352857142858,193.15890872648922,4748.72,4077.44,1.0276776790275837,7844288.919520001,0.9603937800545574,1.4388878802994831,0.5242200263454129,0,0,1,1,0,2,0,0
10839645.8901,18262482.70617,19048107.59685,19572686.44813333,7831726.425253333,4353.662857142858,194.84997505145083,4746.15,4074.36,1.0275396833315376,7831726.425253333,0.9587557511061688,1.4386947750083643,0.5245879598572996,0,0,1,1,0,2,0,0
10805847.770535002,18217858.749145,19050308.608825002,19550606.6125,7822892.901000001,4350.658571428571,197.96088631910317,4746.15,4070.77,1.026261936955825,7822892.901000001,0.956302552532124,1.436905830534308,0.5245926483239985,0,0,1,1,0,2,0,0
10817917.91847,18230077.80121,19030936.21625,19556082.0409,7825083.380360001,4350.878571428571,199.58333271583354,4751.28,4068.21,1.0275943242456231,7825083.380360001,0.9579180758139937,1.43877133053909,0.5248403071300143,0,0,1,1,0,2,0,0
10882743.872429999,18311708.066529997,19006914.51645,19691358.581949998,7879202.919779999,4360.147857142857,202.65816885225976,4781.54,4066.67,1.0360102669429379,7879202.919779999,0.9634234978371012,1.4505542957994013,0.52765502097953,0,0,1,1,0,2,0,0
10924035.405690001,18376686.20363,19056528.31355,19784605.806933332,7916507.860773333,4368.461428571428,205.68305360631018,4806.15,4070.26,1.038206197970729,7916507.860773333,0.964324975738757,1.4536285524792334,0.5285307730612515,0,0,1,1,0,2,0,0
10901709.831330001,18358161.894845005,19112743.932025,19680466.3926,7874845.071040001,4364.030714285714,204.44045110860472,4793.85,4076.92,1.0297038699724692,7874845.071040001,0.960519429347003,1.4417245143679938,0.5252199261883552,0,0,1,1,0,2,0,0
10867072.328174999,18311241.444905,19109058.370025,19575867.319050003,7832998.362620001,4356.886428571429,204.26791376618056,4780.0,4072.82,1.024428673563331,7832998.362620001,0.9582492810649198,1.4343388957701273,0.5231349672735405,0,0,1,1,0,2,0,0
10869263.24841,18321352.03149,19145005.16805,19586517.232049998,7837258.89382,4358.572142857143,207.1513096120311,4786.15,4063.08,1.0230614753103222,7837258.89382,0.9569781711035785,1.4324245872565515,0.522776130268943,0,0,1,1,0,2,0,0
10860307.369154999,18317506.97681,19185485.75635,19552180.273866665,7823521.751546666,4357.6564285714285,208.51517651539163,4781.54,4050.77,1.019113121354995,7823521.751546666,0.9547585716325337,1.4268964764861956,0.5213498670088316,0,0,1,1,0,2,0,0
10828438.000950001,18266297.1695,19141899.1745,19478162.508666668,7793909.619466668,4350.805714285715,209.25263858088192,4774.87,4045.13,1.0175668741696022,7793909.619466668,0.9542573076464956,1.4247317823334151,0.5206923725898991,0,0,1,1,0,2,0,0
